resultId,raceId,driverId,constructorId,circuitId,statusId,grid,positionOrder,points results,laps,rank,fastestLapSpeed,lat,lng,date,year,weather,weather_numeric,points constructor standing,position constructor standing,Wins constrcuntor standing,points constructor results,race finished
21486,870,817,5,11,11,18,15,0,68,17,182.313,47.5789,19.2486,41119.00,2012,Dry,0,6,9,0,0,1
21487,870,818,5,11,11,16,16,0,68,14,183.26,47.5789,19.2486,41119.00,2012,Dry,0,6,9,0,0,1
21488,870,5,207,11,11,19,17,0,68,18,182.13,47.5789,19.2486,41119.00,2012,Dry,0,0,10,0,0,1
21490,870,808,207,11,12,20,19,0,67,20,179.981,47.5789,19.2486,41119.00,2012,Dry,0,0,10,0,0,1
21491,870,819,206,11,12,21,20,0,67,22,177.754,47.5789,19.2486,41119.00,2012,Dry,0,0,11,0,0,1
21492,870,10,206,11,13,22,21,0,66,21,178.316,47.5789,19.2486,41119.00,2012,Dry,0,0,11,0,0,1
21493,870,37,164,11,13,23,22,0,66,23,177.678,47.5789,19.2486,41119.00,2012,Dry,0,0,12,0,0,1
21494,870,39,164,11,22,24,23,0,60,24,176.207,47.5789,19.2486,41119.00,2012,Dry,0,0,12,0,0,1
21496,871,18,1,13,1,1,1,25,44,10,220.611,50.4372,5.97139,41154.00,2012,Dry,0,218,2,4,25,0
21518,871,1,1,13,4,7,23,0,0,0,,50.4372,5.97139,41154.00,2012,Dry,0,218,2,4,25,1
21497,871,20,9,13,1,10,2,18,44,9,220.795,50.4372,5.97139,41154.00,2012,Dry,0,272,1,3,26,0
21501,871,17,9,13,1,12,6,8,44,7,221.629,50.4372,5.97139,41154.00,2012,Dry,0,272,1,3,26,0
21498,871,8,208,13,1,3,3,15,44,5,221.879,50.4372,5.97139,41154.00,2012,Dry,0,207,3,0,15,0
21519,871,154,208,13,4,8,24,0,0,0,,50.4372,5.97139,41154.00,2012,Dry,0,207,3,0,15,1
21499,871,807,10,13,1,11,4,12,44,6,221.645,50.4372,5.97139,41154.00,2012,Dry,0,59,7,0,13,0
21505,871,814,10,13,1,9,10,1,44,11,220.093,50.4372,5.97139,41154.00,2012,Dry,0,59,7,0,13,0
21500,871,13,6,13,1,14,5,10,44,3,222.223,50.4372,5.97139,41154.00,2012,Dry,0,199,4,3,10,0
21517,871,4,6,13,4,5,22,0,0,0,,50.4372,5.97139,41154.00,2012,Dry,0,199,4,3,10,1
21502,871,30,131,13,1,13,7,6,44,4,222.139,50.4372,5.97139,41154.00,2012,Dry,0,112,5,1,6,0
21506,871,3,131,13,1,23,11,0,44,2,222.992,50.4372,5.97139,41154.00,2012,Dry,0,112,5,1,6,0
21503,871,818,5,13,1,15,8,4,44,8,221.188,50.4372,5.97139,41154.00,2012,Dry,0,12,9,0,6,0
21504,871,817,5,13,1,16,9,2,44,12,220.011,50.4372,5.97139,41154.00,2012,Dry,0,12,9,0,6,0
21507,871,811,3,13,1,17,12,0,44,1,223.488,50.4372,5.97139,41154.00,2012,Dry,0,53,8,1,0,0
21515,871,813,3,13,4,6,20,0,4,20,143.116,50.4372,5.97139,41154.00,2012,Dry,0,53,8,1,0,1
21508,871,155,15,13,1,2,13,0,44,13,218.121,50.4372,5.97139,41154.00,2012,Dry,0,80,6,0,0,0
21516,871,815,15,13,4,4,21,0,0,0,,50.4372,5.97139,41154.00,2012,Dry,0,80,6,0,0,1
21509,871,808,207,13,11,19,14,0,43,15,215.985,50.4372,5.97139,41154.00,2012,Dry,0,0,10,0,0,1
21512,871,5,207,13,11,18,17,0,43,14,216.479,50.4372,5.97139,41154.00,2012,Dry,0,0,10,0,0,1
21510,871,10,206,13,11,20,15,0,43,16,215.588,50.4372,5.97139,41154.00,2012,Dry,0,0,11,0,0,1
21511,871,819,206,13,11,22,16,0,43,18,213.791,50.4372,5.97139,41154.00,2012,Dry,0,0,11,0,0,1
21513,871,37,164,13,11,21,18,0,43,17,214.929,50.4372,5.97139,41154.00,2012,Dry,0,0,12,0,0,1
21514,871,39,164,13,20,24,19,0,29,19,211.684,50.4372,5.97139,41154.00,2012,Dry,0,0,12,0,0,1
21520,872,1,1,14,1,1,1,25,53,5,235.841,45.6156,9.28111,41161.00,2012,Dry,0,243,2,5,25,0
21542,872,18,1,14,32,2,23,0,32,13,234.518,45.6156,9.28111,41161.00,2012,Dry,0,243,2,5,25,1
21521,872,815,15,14,1,12,2,18,53,2,238.171,45.6156,9.28111,41161.00,2012,Dry,0,100,6,0,20,0
21528,872,155,15,14,1,8,9,2,53,14,234.239,45.6156,9.28111,41161.00,2012,Dry,0,100,6,0,20,0
21522,872,4,6,14,1,10,3,15,53,11,234.758,45.6156,9.28111,41161.00,2012,Dry,0,226,3,3,27,0
21523,872,13,6,14,1,3,4,12,53,12,234.55,45.6156,9.28111,41161.00,2012,Dry,0,226,3,3,27,0
21524,872,8,208,14,1,7,5,10,53,17,234.036,45.6156,9.28111,41161.00,2012,Dry,0,217,4,0,10,0
21532,872,816,208,14,1,15,13,0,53,8,235.177,45.6156,9.28111,41161.00,2012,Dry,0,217,4,0,10,0
21525,872,30,131,14,1,4,6,8,53,3,237.748,45.6156,9.28111,41161.00,2012,Dry,0,126,5,1,14,0
21526,872,3,131,14,1,6,7,6,53,1,239.053,45.6156,9.28111,41161.00,2012,Dry,0,126,5,1,14,0
21527,872,814,10,14,1,9,8,4,53,16,234.144,45.6156,9.28111,41161.00,2012,Dry,0,63,7,0,4,0
21540,872,807,10,14,23,24,21,0,50,6,235.439,45.6156,9.28111,41161.00,2012,Dry,0,63,7,0,4,1
21529,872,811,3,14,1,13,10,1,53,10,235.004,45.6156,9.28111,41161.00,2012,Dry,0,54,8,1,1,0
21530,872,813,3,14,1,22,11,0,53,4,236.843,45.6156,9.28111,41161.00,2012,Dry,0,54,8,1,1,0
21531,872,817,5,14,1,14,12,0,53,7,235.325,45.6156,9.28111,41161.00,2012,Dry,0,12,9,0,0,0
21543,872,818,5,14,22,16,24,0,8,24,226.776,45.6156,9.28111,41161.00,2012,Dry,0,12,9,0,0,1
21533,872,5,207,14,11,17,14,0,52,19,233.277,45.6156,9.28111,41161.00,2012,Dry,0,0,10,0,0,1
21534,872,808,207,14,11,18,15,0,52,15,234.149,45.6156,9.28111,41161.00,2012,Dry,0,0,10,0,0,1
21535,872,819,206,14,11,20,16,0,52,20,232.357,45.6156,9.28111,41161.00,2012,Dry,0,0,11,0,0,1
21536,872,10,206,14,11,19,17,0,52,21,232.008,45.6156,9.28111,41161.00,2012,Dry,0,0,11,0,0,1
21537,872,37,164,14,11,23,18,0,52,22,230.699,45.6156,9.28111,41161.00,2012,Dry,0,0,12,0,0,1
21538,872,39,164,14,11,21,19,0,52,23,228.957,45.6156,9.28111,41161.00,2012,Dry,0,0,12,0,0,1
21539,872,17,9,14,76,11,20,0,51,18,233.792,45.6156,9.28111,41161.00,2012,Dry,0,272,1,3,0,1
21541,872,20,9,14,91,5,22,0,47,9,235.081,45.6156,9.28111,41161.00,2012,Dry,0,272,1,3,0,1
21544,873,20,9,15,1,3,1,25,59,3,162.865,1.2914,103.864,41175.00,2012,Dry,0,297,1,4,25,0
21554,873,17,9,15,1,7,11,0,59,10,160.585,1.2914,103.864,41175.00,2012,Dry,0,297,1,4,25,0
21545,873,18,1,15,1,4,2,18,59,4,162.155,1.2914,103.864,41175.00,2012,Dry,0,261,2,5,18,0
21567,873,1,1,15,6,1,24,0,22,19,158.063,1.2914,103.864,41175.00,2012,Dry,0,261,2,5,18,1
21546,873,4,6,15,1,5,3,15,59,5,162.034,1.2914,103.864,41175.00,2012,Dry,0,245,3,3,19,0
21551,873,13,6,15,1,13,8,4,59,13,160.204,1.2914,103.864,41175.00,2012,Dry,0,245,3,3,19,0
21547,873,814,10,15,1,6,4,12,59,7,161.716,1.2914,103.864,41175.00,2012,Dry,0,75,7,0,12,0
21557,873,807,10,15,1,11,14,0,59,1,164.48,1.2914,103.864,41175.00,2012,Dry,0,75,7,0,12,0
21548,873,3,131,15,1,10,5,10,59,12,160.344,1.2914,103.864,41175.00,2012,Dry,0,136,5,1,10,0
21564,873,30,131,15,4,9,21,0,38,20,157.374,1.2914,103.864,41175.00,2012,Dry,0,136,5,1,10,1
21549,873,8,208,15,1,12,6,8,59,11,160.502,1.2914,103.864,41175.00,2012,Dry,0,231,4,0,14,0
21550,873,154,208,15,1,8,7,6,59,14,160.027,1.2914,103.864,41175.00,2012,Dry,0,231,4,0,14,0
21552,873,817,5,15,1,15,9,2,59,15,159.825,1.2914,103.864,41175.00,2012,Dry,0,14,9,0,2,0
21563,873,818,5,15,4,16,20,0,38,8,160.891,1.2914,103.864,41175.00,2012,Dry,0,14,9,0,2,1
21553,873,815,15,15,1,14,10,1,59,6,161.935,1.2914,103.864,41175.00,2012,Dry,0,101,6,0,1,0
21556,873,155,15,15,1,17,13,0,59,2,163.513,1.2914,103.864,41175.00,2012,Dry,0,101,6,0,1,0
21555,873,10,206,15,1,20,12,0,59,21,157.36,1.2914,103.864,41175.00,2012,Dry,0,0,10,0,0,0
21559,873,819,206,15,1,21,16,0,59,22,156.781,1.2914,103.864,41175.00,2012,Dry,0,0,10,0,0,0
21558,873,5,207,15,1,19,15,0,59,18,158.485,1.2914,103.864,41175.00,2012,Dry,0,0,11,0,0,0
21562,873,808,207,15,12,18,19,0,57,17,158.613,1.2914,103.864,41175.00,2012,Dry,0,0,11,0,0,1
21560,873,37,164,15,11,24,17,0,58,23,155.202,1.2914,103.864,41175.00,2012,Dry,0,0,12,0,0,1
21566,873,39,164,15,3,23,23,0,30,24,154.107,1.2914,103.864,41175.00,2012,Dry,0,0,12,0,0,1
21561,873,811,3,15,31,22,18,0,57,9,160.749,1.2914,103.864,41175.00,2012,Dry,0,54,8,1,0,1
21565,873,813,3,15,9,2,22,0,36,16,158.641,1.2914,103.864,41175.00,2012,Dry,0,54,8,1,0,1
21568,874,20,9,22,1,1,1,25,53,1,218.276,34.8431,136.541,41189.00,2012,Dry,0,324,1,5,27,0
21576,874,17,9,22,1,2,9,2,53,7,215.233,34.8431,136.541,41189.00,2012,Dry,0,324,1,5,27,0
21569,874,13,6,22,1,10,2,18,53,5,215.753,34.8431,136.541,41189.00,2012,Dry,0,263,3,3,18,0
21590,874,4,6,22,4,6,23,0,0,0,,34.8431,136.541,41189.00,2012,Dry,0,263,3,3,18,1
21570,874,155,15,22,1,3,3,15,53,3,216.233,34.8431,136.541,41189.00,2012,Dry,0,116,6,0,15,0
21589,874,815,15,22,20,5,22,0,18,19,211.199,34.8431,136.541,41189.00,2012,Dry,0,116,6,0,15,1
21571,874,18,1,22,1,8,4,12,53,2,216.396,34.8431,136.541,41189.00,2012,Dry,0,283,2,5,22,0
21572,874,1,1,22,1,9,5,10,53,11,213.842,34.8431,136.541,41189.00,2012,Dry,0,283,2,5,22,0
21573,874,8,208,22,1,7,6,8,53,13,213.566,34.8431,136.541,41189.00,2012,Dry,0,239,4,0,8,0
21586,874,154,208,22,12,4,19,0,51,16,212.717,34.8431,136.541,41189.00,2012,Dry,0,239,4,0,8,1
21574,874,807,10,22,1,15,7,6,53,14,213.453,34.8431,136.541,41189.00,2012,Dry,0,81,7,0,6,0
21579,874,814,10,22,1,11,12,0,53,10,214.335,34.8431,136.541,41189.00,2012,Dry,0,81,7,0,6,0
21575,874,813,3,22,1,12,8,4,53,12,213.818,34.8431,136.541,41189.00,2012,Dry,0,58,8,1,4,0
21581,874,811,3,22,1,16,14,0,53,4,215.92,34.8431,136.541,41189.00,2012,Dry,0,58,8,1,4,0
21577,874,817,5,22,1,14,10,1,53,8,214.511,34.8431,136.541,41189.00,2012,Dry,0,15,9,0,1,0
21580,874,818,5,22,1,19,13,0,53,9,214.339,34.8431,136.541,41189.00,2012,Dry,0,15,9,0,1,0
21578,874,30,131,22,1,23,11,0,53,6,215.646,34.8431,136.541,41189.00,2012,Dry,0,136,5,1,0,0
21591,874,3,131,22,4,13,24,0,0,0,,34.8431,136.541,41189.00,2012,Dry,0,136,5,1,0,1
21582,874,5,207,22,11,17,15,0,52,15,213.224,34.8431,136.541,41189.00,2012,Dry,0,0,11,0,0,1
21584,874,808,207,22,11,22,17,0,52,17,212.572,34.8431,136.541,41189.00,2012,Dry,0,0,11,0,0,1
21583,874,10,206,22,11,18,16,0,52,18,211.685,34.8431,136.541,41189.00,2012,Dry,0,0,10,0,0,1
21587,874,819,206,22,5,21,20,0,37,21,208.026,34.8431,136.541,41189.00,2012,Dry,0,0,10,0,0,1
21585,874,37,164,22,11,20,18,0,52,20,210.417,34.8431,136.541,41189.00,2012,Dry,0,0,12,0,0,1
21588,874,39,164,22,76,24,21,0,32,22,206.19,34.8431,136.541,41189.00,2012,Dry,0,0,12,0,0,1
21592,875,20,9,35,1,2,1,25,55,5,197.211,34.7333,126.417,41196.00,2012,Dry,0,367,1,6,43,0
21593,875,17,9,35,1,1,2,18,55,1,198.104,34.7333,126.417,41196.00,2012,Dry,0,367,1,6,43,0
21594,875,4,6,35,1,4,3,15,55,3,197.321,34.7333,126.417,41196.00,2012,Dry,0,290,2,3,27,0
21595,875,13,6,35,1,6,4,12,55,2,197.707,34.7333,126.417,41196.00,2012,Dry,0,290,2,3,27,0
21596,875,8,208,35,1,5,5,10,55,11,196.592,34.7333,126.417,41196.00,2012,Dry,0,255,4,0,16,0
21598,875,154,208,35,1,7,7,6,55,10,196.666,34.7333,126.417,41196.00,2012,Dry,0,255,4,0,16,0
21597,875,807,10,35,1,8,6,8,55,6,196.931,34.7333,126.417,41196.00,2012,Dry,0,89,7,0,8,0
21603,875,814,10,35,1,14,12,0,55,15,195.272,34.7333,126.417,41196.00,2012,Dry,0,89,7,0,8,0
21599,875,818,5,35,1,16,8,4,55,8,196.785,34.7333,126.417,41196.00,2012,Dry,0,21,9,0,6,0
21600,875,817,5,35,1,21,9,2,55,12,195.97,34.7333,126.417,41196.00,2012,Dry,0,21,9,0,6,0
21601,875,1,1,35,1,3,10,1,55,9,196.785,34.7333,126.417,41196.00,2012,Dry,0,284,3,5,1,0
21615,875,18,1,35,4,11,24,0,0,0,,34.7333,126.417,41196.00,2012,Dry,0,284,3,5,1,1
21602,875,815,15,35,1,12,11,0,55,4,197.219,34.7333,126.417,41196.00,2012,Dry,0,116,6,0,0,0
21613,875,155,15,35,130,13,22,0,16,20,188.799,34.7333,126.417,41196.00,2012,Dry,0,116,6,0,0,1
21604,875,30,131,35,1,10,13,0,55,13,195.902,34.7333,126.417,41196.00,2012,Dry,0,136,5,1,0,0
21614,875,3,131,35,4,9,23,0,1,0,,34.7333,126.417,41196.00,2012,Dry,0,136,5,1,0,1
21605,875,813,3,35,1,15,14,0,55,7,196.865,34.7333,126.417,41196.00,2012,Dry,0,58,8,1,0,0
21606,875,811,3,35,1,17,15,0,55,14,195.472,34.7333,126.417,41196.00,2012,Dry,0,58,8,1,0,0
21607,875,808,207,35,11,18,16,0,54,18,192.49,34.7333,126.417,41196.00,2012,Dry,0,0,11,0,0,1
21608,875,5,207,35,11,19,17,0,54,17,192.596,34.7333,126.417,41196.00,2012,Dry,0,0,11,0,0,1
21609,875,10,206,35,11,20,18,0,54,19,192.082,34.7333,126.417,41196.00,2012,Dry,0,0,10,0,0,1
21610,875,819,206,35,12,24,19,0,53,16,193.505,34.7333,126.417,41196.00,2012,Dry,0,0,10,0,0,1
21611,875,39,164,35,12,23,20,0,53,21,188.795,34.7333,126.417,41196.00,2012,Dry,0,0,12,0,0,1
21612,875,37,164,35,37,22,21,0,16,22,183.996,34.7333,126.417,41196.00,2012,Dry,0,0,12,0,0,1
21616,876,20,9,68,1,1,1,25,60,4,207.95,28.3487,77.5331,41210.00,2012,Dry,0,407,1,7,40,0
21618,876,17,9,68,1,2,3,15,60,6,207.235,28.3487,77.5331,41210.00,2012,Dry,0,407,1,7,40,0
21617,876,4,6,68,1,5,2,18,60,3,208.168,28.3487,77.5331,41210.00,2012,Dry,0,316,2,3,26,0
21621,876,13,6,68,1,6,6,8,60,11,206.646,28.3487,77.5331,41210.00,2012,Dry,0,316,2,3,26,0
21619,876,1,1,68,1,3,4,12,60,5,207.433,28.3487,77.5331,41210.00,2012,Dry,0,306,3,5,22,0
21620,876,18,1,68,1,4,5,10,60,1,209.176,28.3487,77.5331,41210.00,2012,Dry,0,306,3,5,22,0
21622,876,8,208,68,1,7,7,6,60,12,206.482,28.3487,77.5331,41210.00,2012,Dry,0,263,4,0,8,0
21624,876,154,208,68,1,11,9,2,60,15,206.094,28.3487,77.5331,41210.00,2012,Dry,0,263,4,0,8,0
21623,876,807,10,68,1,12,8,4,60,10,206.769,28.3487,77.5331,41210.00,2012,Dry,0,93,7,0,4,0
21627,876,814,10,68,1,16,12,0,60,7,207.103,28.3487,77.5331,41210.00,2012,Dry,0,93,7,0,4,0
21625,876,811,3,68,1,13,10,1,60,2,208.637,28.3487,77.5331,41210.00,2012,Dry,0,59,8,1,1,0
21631,876,813,3,68,11,9,16,0,59,16,204.847,28.3487,77.5331,41210.00,2012,Dry,0,59,8,1,1,1
21626,876,3,131,68,1,10,11,0,60,14,206.163,28.3487,77.5331,41210.00,2012,Dry,0,136,5,1,0,0
21637,876,30,131,68,31,14,22,0,55,9,206.769,28.3487,77.5331,41210.00,2012,Dry,0,136,5,1,0,1
21628,876,817,5,68,1,15,13,0,60,13,206.283,28.3487,77.5331,41210.00,2012,Dry,0,21,9,0,0,0
21630,876,818,5,68,11,18,15,0,59,17,204.792,28.3487,77.5331,41210.00,2012,Dry,0,21,9,0,0,1
21629,876,155,15,68,1,17,14,0,60,8,206.829,28.3487,77.5331,41210.00,2012,Dry,0,116,6,0,0,0
21639,876,815,15,68,3,8,24,0,21,23,200.091,28.3487,77.5331,41210.00,2012,Dry,0,116,6,0,0,1
21632,876,808,207,68,11,19,17,0,59,19,202.384,28.3487,77.5331,41210.00,2012,Dry,0,0,11,0,0,1
21633,876,5,207,68,11,20,18,0,59,18,203.225,28.3487,77.5331,41210.00,2012,Dry,0,0,11,0,0,1
21634,876,819,206,68,11,24,19,0,59,20,201.935,28.3487,77.5331,41210.00,2012,Dry,0,0,10,0,0,1
21635,876,10,206,68,12,21,20,0,58,21,201.153,28.3487,77.5331,41210.00,2012,Dry,0,0,10,0,0,1
21636,876,39,164,68,12,23,21,0,58,22,200.193,28.3487,77.5331,41210.00,2012,Dry,0,0,12,0,0,1
21638,876,37,164,68,3,22,23,0,43,24,198.677,28.3487,77.5331,41210.00,2012,Dry,0,0,12,0,0,1
21640,877,8,208,24,1,4,1,25,55,3,191.41,24.4672,54.6031,41217.00,2012,Dry,0,288,4,1,25,0
21658,877,154,208,24,4,9,19,0,37,17,185.958,24.4672,54.6031,41217.00,2012,Dry,0,288,4,1,25,1
21641,877,4,6,24,1,6,2,18,55,2,192.087,24.4672,54.6031,41217.00,2012,Dry,0,340,2,3,24,0
21646,877,13,6,24,1,8,7,6,55,11,189.161,24.4672,54.6031,41217.00,2012,Dry,0,340,2,3,24,0
21642,877,20,9,24,1,24,3,15,55,1,192.32,24.4672,54.6031,41217.00,2012,Dry,0,422,1,7,15,0
21659,877,17,9,24,4,2,20,0,37,14,186.935,24.4672,54.6031,41217.00,2012,Dry,0,422,1,7,15,1
21643,877,18,1,24,1,5,4,12,55,4,191.273,24.4672,54.6031,41217.00,2012,Dry,0,318,3,5,12,0
21660,877,1,1,24,10,1,21,0,19,16,186.4,24.4672,54.6031,41217.00,2012,Dry,0,318,3,5,12,1
21644,877,813,3,24,1,3,5,10,55,5,190.726,24.4672,54.6031,41217.00,2012,Dry,0,73,8,1,14,0
21647,877,811,3,24,1,14,8,4,55,10,189.174,24.4672,54.6031,41217.00,2012,Dry,0,73,8,1,14,0
21645,877,155,15,24,1,15,6,8,55,8,189.658,24.4672,54.6031,41217.00,2012,Dry,0,124,6,0,8,0
21654,877,815,15,24,1,11,15,0,55,7,189.682,24.4672,54.6031,41217.00,2012,Dry,0,124,6,0,8,0
21648,877,814,10,24,1,12,9,2,55,9,189.31,24.4672,54.6031,41217.00,2012,Dry,0,95,7,0,2,0
21663,877,807,10,24,4,10,24,0,0,0,,24.4672,54.6031,41217.00,2012,Dry,0,95,7,0,2,1
21649,877,817,5,24,1,16,10,1,55,12,188.799,24.4672,54.6031,41217.00,2012,Dry,0,22,9,0,1,0
21651,877,818,5,24,1,17,12,0,55,13,188.425,24.4672,54.6031,41217.00,2012,Dry,0,22,9,0,1,0
21650,877,30,131,24,1,13,11,0,55,6,190.015,24.4672,54.6031,41217.00,2012,Dry,0,136,5,1,0,0
21662,877,3,131,24,4,7,23,0,7,22,182.864,24.4672,54.6031,41217.00,2012,Dry,0,136,5,1,0,1
21652,877,5,207,24,1,18,13,0,55,15,186.662,24.4672,54.6031,41217.00,2012,Dry,0,0,11,0,0,0
21655,877,808,207,24,1,20,16,0,55,19,184.606,24.4672,54.6031,41217.00,2012,Dry,0,0,11,0,0,0
21653,877,10,206,24,1,21,14,0,55,18,185.716,24.4672,54.6031,41217.00,2012,Dry,0,0,10,0,0,0
21657,877,819,206,24,31,19,18,0,41,21,183.302,24.4672,54.6031,41217.00,2012,Dry,0,0,10,0,0,1
21656,877,37,164,24,1,22,17,0,55,20,184.078,24.4672,54.6031,41217.00,2012,Dry,0,0,12,0,0,0
21661,877,39,164,24,4,23,22,0,7,23,178.142,24.4672,54.6031,41217.00,2012,Dry,0,0,12,0,0,1
21664,878,1,1,69,1,2,1,25,56,5,199.047,30.1328,-97.6411,41231.00,2012,Dry,0,353,3,6,35,0
21668,878,18,1,69,1,12,5,10,56,6,198.17,30.1328,-97.6411,41231.00,2012,Dry,0,353,3,6,35,0
21665,878,20,9,69,1,1,2,18,56,1,199.772,30.1328,-97.6411,41231.00,2012,Dry,0,440,1,7,18,0
21686,878,17,9,69,91,3,23,0,16,21,191.573,30.1328,-97.6411,41231.00,2012,Dry,0,440,1,7,18,1
21666,878,4,6,69,1,7,3,15,56,4,199.121,30.1328,-97.6411,41231.00,2012,Dry,0,367,2,3,27,0
21667,878,13,6,69,1,11,4,12,56,2,199.661,30.1328,-97.6411,41231.00,2012,Dry,0,367,2,3,27,0
21669,878,8,208,69,1,4,6,8,56,3,199.517,30.1328,-97.6411,41231.00,2012,Dry,0,302,4,1,14,0
21670,878,154,208,69,1,8,7,6,56,10,197.235,30.1328,-97.6411,41231.00,2012,Dry,0,302,4,1,14,0
21671,878,807,10,69,1,6,8,4,56,16,196.409,30.1328,-97.6411,41231.00,2012,Dry,0,99,7,0,4,0
21678,878,814,10,69,11,13,15,0,55,9,197.296,30.1328,-97.6411,41231.00,2012,Dry,0,99,7,0,4,1
21672,878,813,3,69,1,9,9,2,56,12,197.051,30.1328,-97.6411,41231.00,2012,Dry,0,76,8,1,3,0
21673,878,811,3,69,1,10,10,1,56,13,197,30.1328,-97.6411,41231.00,2012,Dry,0,76,8,1,3,0
21674,878,815,15,69,1,15,11,0,56,11,197.086,30.1328,-97.6411,41231.00,2012,Dry,0,124,6,0,0,0
21677,878,155,15,69,11,16,14,0,55,7,197.844,30.1328,-97.6411,41231.00,2012,Dry,0,124,6,0,0,1
21675,878,817,5,69,1,18,12,0,56,14,196.947,30.1328,-97.6411,41231.00,2012,Dry,0,22,9,0,0,0
21687,878,818,5,69,22,14,24,0,14,24,189.423,30.1328,-97.6411,41231.00,2012,Dry,0,22,9,0,0,1
21676,878,3,131,69,1,17,13,0,56,8,197.622,30.1328,-97.6411,41231.00,2012,Dry,0,136,5,1,0,0
21679,878,30,131,69,11,5,16,0,55,15,196.652,30.1328,-97.6411,41231.00,2012,Dry,0,136,5,1,0,1
21680,878,808,207,69,11,21,17,0,55,18,193.017,30.1328,-97.6411,41231.00,2012,Dry,0,0,11,0,0,1
21681,878,5,207,69,11,22,18,0,55,19,192.552,30.1328,-97.6411,41231.00,2012,Dry,0,0,11,0,0,1
21682,878,10,206,69,11,19,19,0,55,20,192.083,30.1328,-97.6411,41231.00,2012,Dry,0,0,10,0,0,1
21683,878,819,206,69,12,20,20,0,54,17,193.663,30.1328,-97.6411,41231.00,2012,Dry,0,0,10,0,0,1
21684,878,37,164,69,12,23,21,0,54,23,189.623,30.1328,-97.6411,41231.00,2012,Dry,0,0,12,0,0,1
21685,878,39,164,69,12,24,22,0,54,22,189.906,30.1328,-97.6411,41231.00,2012,Dry,0,0,12,0,0,1
21688,879,18,1,18,1,2,1,25,71,2,198.601,-23.7036,-46.6997,41238.00,2012,Varied,2,378,3,7,25,0
21707,879,1,1,18,4,1,20,0,54,1,198.701,-23.7036,-46.6997,41238.00,2012,Varied,2,378,3,7,25,1
21689,879,4,6,18,1,7,2,18,71,4,197.301,-23.7036,-46.6997,41238.00,2012,Varied,2,400,2,3,33,0
21690,879,13,6,18,1,5,3,15,71,5,196.66,-23.7036,-46.6997,41238.00,2012,Varied,2,400,2,3,33,0
21691,879,17,9,18,1,3,4,12,71,6,196.6,-23.7036,-46.6997,41238.00,2012,Varied,2,460,1,7,20,0
21693,879,20,9,18,1,4,6,8,71,9,196.136,-23.7036,-46.6997,41238.00,2012,Varied,2,460,1,7,20,0
21692,879,807,10,18,1,6,5,10,71,3,198.342,-23.7036,-46.6997,41238.00,2012,Varied,2,109,7,0,10,0
21706,879,814,10,18,3,10,19,0,68,12,195.582,-23.7036,-46.6997,41238.00,2012,Varied,2,109,7,0,10,1
21694,879,30,131,18,1,13,7,6,71,15,193.522,-23.7036,-46.6997,41238.00,2012,Varied,2,142,5,1,6,0
21702,879,3,131,18,11,9,15,0,70,16,193.262,-23.7036,-46.6997,41238.00,2012,Varied,2,142,5,1,6,1
21695,879,818,5,18,1,17,8,4,71,8,196.401,-23.7036,-46.6997,41238.00,2012,Varied,2,26,9,0,4,0
21700,879,817,5,18,11,15,13,0,70,11,195.596,-23.7036,-46.6997,41238.00,2012,Varied,2,26,9,0,4,1
21696,879,155,15,18,1,14,9,2,71,7,196.426,-23.7036,-46.6997,41238.00,2012,Varied,2,126,6,0,2,0
21711,879,815,15,18,4,12,24,0,0,0,,-23.7036,-46.6997,41238.00,2012,Varied,2,126,6,0,2,1
21697,879,8,208,18,11,8,10,1,70,13,195.262,-23.7036,-46.6997,41238.00,2012,Varied,2,303,4,1,1,1
21708,879,154,208,18,3,18,21,0,5,21,188.752,-23.7036,-46.6997,41238.00,2012,Varied,2,303,4,1,1,1
21698,879,808,207,18,11,19,11,0,70,18,192.633,-23.7036,-46.6997,41238.00,2012,Varied,2,0,10,0,0,1
21701,879,5,207,18,11,20,14,0,70,10,195.725,-23.7036,-46.6997,41238.00,2012,Varied,2,0,10,0,0,1
21699,879,819,206,18,11,22,12,0,70,17,193.156,-23.7036,-46.6997,41238.00,2012,Varied,2,0,11,0,0,1
21703,879,10,206,18,11,21,16,0,70,14,194.669,-23.7036,-46.6997,41238.00,2012,Varied,2,0,11,0,0,1
21704,879,37,164,18,12,24,17,0,69,19,191.31,-23.7036,-46.6997,41238.00,2012,Varied,2,0,12,0,0,1
21705,879,39,164,18,12,23,18,0,69,20,190.233,-23.7036,-46.6997,41238.00,2012,Varied,2,0,12,0,0,1
21709,879,813,3,18,4,16,22,0,1,0,,-23.7036,-46.6997,41238.00,2012,Varied,2,76,8,1,0,1
21710,879,811,3,18,4,11,23,0,0,0,,-23.7036,-46.6997,41238.00,2012,Varied,2,76,8,1,0,1
21712,880,8,208,1,1,7,1,25,58,1,213.845,-37.8497,144.968,41350.00,2013,Dry,0,26,2,1,26,0
21721,880,154,208,1,1,8,10,1,58,9,211.193,-37.8497,144.968,41350.00,2013,Dry,0,26,2,1,26,0
21713,880,4,6,1,1,5,2,18,58,3,213.162,-37.8497,144.968,41350.00,2013,Dry,0,30,1,0,30,0
21715,880,13,6,1,1,4,4,12,58,8,211.558,-37.8497,144.968,41350.00,2013,Dry,0,30,1,0,30,0
